'y-axis saved as y
'x,216-1hr_Gd-Ru-Ge.xy,Ycalc,Diff
68.15504,562,571.618297,-9.61829651
68.16534,518,547.7372,-29.7371998
68.17565,462,523.725869,-61.7258692
68.18596,487,501.279917,-14.2799172
68.19627,412,481.453715,-69.4537146
68.20658,429,464.815539,-35.8155389
68.21688,418,451.591875,-33.5918749
68.22719,402,441.718679,-39.7186793
68.2375,412,434.978326,-22.9783257
68.24781,393,430.977748,-37.9777478
68.25812,435,429.177915,5.82208513
68.26842,487,428.904392,58.0956075
68.27873,452,429.36992,22.6300804
68.28904,507,429.723344,77.2766561
68.29935,479,429.134532,49.8654676
68.30965,452,426.914976,25.0850237
68.31996,433,422.622322,10.3776781
68.33027,453,416.142127,36.8578729
68.34058,426,407.671189,18.3288112
68.35089,421,397.634819,23.365181
68.36119,384,386.577947,-2.57794737
68.3715,338,375.010802,-37.0108022
68.38181,327,363.402069,-36.4020687
68.39212,313,352.105316,-39.1053159
68.40243,324,341.368982,-17.3689821
68.41273,273,331.360978,-58.3609778
68.42304,281,322.150753,-41.1507534
68.43335,306,313.785896,-7.78589622
68.44366,306,306.267576,-0.267576102
68.45397,291,299.573868,-8.57386778
68.46427,280,293.664718,-13.6647181
68.47458,269,288.478744,-19.4787445
68.48489,274,283.963215,-9.9632147
68.4952,261,280.05625,-19.0562504
68.5055,286,276.698575,9.30142452
68.51581,247,273.823314,-26.8233145
68.52612,256,271.376806,-15.3768064
68.53643,289,269.30642,19.6935805
68.54674,278,267.564727,10.4352727
68.55704,251,266.111112,-15.1111118
68.56735,264,264.906506,-0.906505782
68.57766,277,263.921454,13.078546
68.58797,251,263.130008,-12.1300085
68.59828,245,262.510964,-17.5109641
68.60858,240,262.047029,-22.0470291
68.61889,272,261.723298,10.2767024
68.6292,252,261.529178,-9.52917831
68.63951,254,261.456034,-7.45603405
68.64982,248,261.497294,-13.4972941
68.66012,237,261.647916,-24.6479164
68.67043,252,261.90481,-9.90481011
68.68074,252,262.265729,-10.2657287
68.69105,272,262.729594,9.27040592
68.70136,288,263.296258,24.7037415
68.71166,246,263.965765,-17.9657648
68.72197,277,264.740943,12.2590572
68.73228,286,265.623554,20.3764456
68.74259,261,266.61676,-5.61676044
68.75289,256,267.723449,-11.7234494
68.7632,311,268.950663,42.049337
68.77351,281,270.303327,10.6966727
68.78382,283,271.788525,11.2114755
68.79413,252,273.414665,-21.4146655
68.80443,286,275.18993,10.8100697
68.81474,324,277.129531,46.8704686
68.82505,306,279.245805,26.7541954
68.83536,307,281.555284,25.444716
68.84567,291,284.077514,6.9224863
68.85597,275,286.832768,-11.8327682
68.86628,333,289.853463,43.1465369
68.87659,308,293.168878,14.831122
68.8869,350,296.816259,53.1837407
68.89721,311,300.839163,10.1608371
68.90751,324,305.284054,18.7159461
68.91782,311,310.219283,0.780717118
68.92813,352,315.711273,36.2887273
68.93844,345,321.843433,23.1565674
68.94874,382,328.707594,53.2924063
68.95905,346,336.433507,9.56649298
68.96936,362,345.151,16.8489996
68.97967,390,355.015646,34.9843542
68.98998,374,366.200552,7.79944815
69.00028,359,378.880402,-19.8804019
69.01059,392,393.28069,-1.2806902
69.0209,397,409.613042,-12.6130423
69.03121,425,428.141822,-3.14182192
69.04152,433,449.198084,-16.1980837
69.05182,439,473.181075,-34.1810752
69.06213,488,500.612178,-12.6121776
69.07244,521,531.95166,-10.9516602
69.08275,500,567.594346,-67.5943456
69.09306,570,607.748689,-37.7486889
69.10336,658,652.266956,5.73304442
69.11367,687,700.688703,-13.6887033
69.12398,805,751.784835,53.2151654
69.13429,752,803.511529,-51.5115286
69.14459,848,852.76931,-4.7693097
69.1549,856,895.681016,-39.6810158
69.16521,897,927.885049,-30.8850492
69.17552,897,945.573129,-48.5731292
69.18583,826,946.94872,-120.94872
69.19613,856,932.751378,-76.7513777
69.20644,855,905.981921,-50.9819205
69.21675,938,870.933117,67.0668828
69.22706,875,831.96474,43.0352603
69.23737,825,792.712759,32.2872414
69.24767,812,755.842033,56.1579667
69.25798,853,722.96795,130.03205
69.26829,727,695.072953,31.9270465
69.2786,708,672.553559,35.4464409
69.28891,663,655.40309,7.5969099
69.29921,681,643.312205,37.6877953
69.30952,662,635.674399,26.3256014
69.31983,622,631.683429,-9.68342919
69.33014,652,630.297883,21.7021173
69.34044,597,630.288165,-33.288165
69.35075,632,630.307971,1.69202869
69.36106,620,629.017059,-9.01705895
69.37137,687,625.253302,61.7466981
69.38168,626,618.214422,7.78557825
69.39198,597,607.595103,-10.5951032
69.40229,612,593.55894,18.44106
69.4126,630,576.696827,53.3031733
69.42291,616,557.817586,58.1824135
69.43322,618,537.778906,80.2210941
69.44352,553,517.376422,35.6235781
69.45383,509,497.196218,11.8037819
69.46414,461,477.718968,-16.7189684
69.47445,510,459.255965,50.7440355
69.48476,447,441.997192,5.00280762
69.49506,421,426.0557,-5.05570026
69.50537,408,411.431488,-3.43148848
69.51568,395,398.124679,-3.12467874
69.52599,363,386.086158,-23.0861584
69.5363,364,375.244461,-11.2444612
69.5466,350,365.52276,-15.5227599
69.55691,336,356.807905,-20.8079049
69.56722,317,349.012382,-32.0123816
69.57753,344,342.038958,1.96104231
69.58783,329,335.799536,-6.79953586
69.59814,330,330.193613,-0.193612777
69.60845,327,325.146449,1.85355146
69.61876,349,320.584891,28.4151093
69.62907,297,316.444244,-19.4442441
69.63937,282,312.671757,-30.6717568
69.64968,331,309.211831,21.788169
69.65999,282,306.027491,-24.0274914
69.6703,321,303.084545,17.9154552
69.68061,300,300.354608,-0.354608085
69.69091,301,297.816657,3.18334326
69.70122,277,295.446503,-18.4465031
69.71153,269,293.232178,-24.2321782
69.72184,268,291.174581,-23.1745806
69.73215,263,289.231301,-26.2313006
69.74245,273,287.411502,-14.4115019
69.75276,282,285.704065,-3.70406511
69.76307,233,284.104347,-51.1043474
69.77338,258,282.606744,-24.6067438
69.78368,254,281.207645,-27.2076455
69.79399,287,279.899944,7.10005633
69.8043,281,278.681077,2.31892298
69.81461,289,277.54741,11.4525904
69.82492,251,276.495571,-25.4955707
69.83522,271,275.52331,-4.52331
69.84553,261,274.625753,-13.6257531
69.85584,269,273.801036,-4.80103596
69.86615,251,273.046427,-22.0464268
69.87646,269,272.35929,-3.35928976
69.88676,215,271.737645,-56.7376447
69.89707,260,271.177804,-11.1778044
69.90738,260,270.677988,-10.6779875
69.91769,255,270.235839,-15.2358395
69.928,274,269.849067,4.15093302
69.9383,244,269.51574,-25.5157399
69.94861,263,269.233052,-6.23305229
69.95892,280,268.999273,11.0007272
69.96923,251,268.812414,-17.8124142
69.97953,252,268.670719,-16.6707195
69.98984,283,268.572181,14.4278192
70.00015,256,268.515404,-12.5154037
70.01046,273,268.499064,4.50093558
70.02077,278,268.52214,9.47786011
70.03107,279,268.583923,10.4160769
70.04138,271,268.684417,2.31558346
70.05169,276,268.824135,7.17586486
70.062,293,269.004497,23.9955033
70.07231,303,269.228011,33.7719887
70.08261,288,269.49826,18.5017404
70.09292,317,269.821253,47.178747
70.10323,317,270.204163,46.795837
70.11354,316,270.656549,45.3434509
70.12385,293,271.190285,21.8097151
70.13415,307,271.81894,35.1810599
70.14446,282,272.560133,9.43986729
70.15477,308,273.431567,34.568433
70.16508,262,274.452694,-12.4526945
70.17538,269,275.641986,-6.64198641
70.18569,270,277.020371,-7.02037125
70.196,258,278.602702,-20.6027024
70.20631,271,280.399839,-9.39983873
70.21662,278,282.41439,-4.41439016
70.22692,286,284.633891,1.36610855
70.23723,283,287.03299,-4.03299005
70.24754,258,289.551642,-31.5516423
70.25785,296,292.093078,3.90692197
70.26816,278,294.513418,-16.513418
70.27846,301,296.621009,4.37899145
70.28877,263,298.20488,-35.2048798
70.29908,325,299.066507,25.9334934
70.30939,333,299.086069,33.9139312
70.3197,304,298.262756,5.73724395
70.33,313,296.718919,16.2810808
70.34031,326,294.652985,31.3470148
70.35062,298,292.290888,5.70911184
70.36093,289,289.834178,-0.834178038
70.37124,274,287.438303,-13.4383026
70.38154,291,285.21182,5.7881802
70.39185,272,283.215292,-11.2152919
70.40216,321,281.484294,39.5157061
70.41247,264,279.962979,-15.9629794
70.42277,258,278.772011,-20.7720109
70.43308,252,277.831049,-25.8310493
70.44339,268,277.102845,-9.10284518
70.4537,252,276.542476,-24.5424765
70.46401,258,276.094917,-18.094917
70.47431,272,275.697619,-3.69761878
70.48462,263,275.283341,-12.2833408
70.49493,264,274.789223,-10.7892225
70.50524,288,274.163835,13.8361649
70.51555,308,273.375596,34.6244037
70.52585,273,272.418272,0.581728347
70.53616,262,271.306801,-9.30680113
70.54647,284,270.074439,13.9255612
70.55678,267,268.764423,-1.76442318
70.56709,276,267.420307,8.57969287
70.57739,275,266.082215,8.91778481
70.5877,291,264.778877,26.221123
70.59801,273,263.534965,9.4650355
70.60832,241,262.366671,-21.3666714
70.61862,246,261.285371,-15.2853715
70.62893,292,260.294648,31.7053515
70.63924,263,259.384181,3.61581936
70.64955,253,258.582962,-5.58296208
70.65986,251,257.875034,-6.87503381
70.67016,234,257.258333,-23.2583328
70.68047,257,256.72826,0.271739822
70.69078,257,256.281591,0.718408611
70.70109,289,255.914237,33.0857633
70.7114,254,255.622091,-1.62209061
70.7217,250,255.401382,-5.40138201
70.73201,282,255.24802,26.7519801
70.74232,252,255.158988,-3.15898806
70.75263,260,255.131507,4.86849343
70.76294,224,255.163352,-31.1633519
70.77324,261,255.252804,5.74719641
70.78355,269,255.399277,13.6007232
70.79386,266,255.603382,10.3966185
70.80417,284,255.863646,28.1363542
70.81447,271,256.182584,14.817416
70.82478,233,256.563697,-23.5636966
70.83509,239,257.011034,-18.011034
70.8454,248,257.530708,-9.53070768
70.85571,263,258.131015,4.86898479
70.86601,243,258.822191,-15.8221915
70.87632,272,259.619695,12.3803054
70.88663,250,260.540715,-10.5407152
70.89694,281,261.607221,19.3927789
70.90725,238,262.845659,-24.8456585
70.91755,249,264.285542,-15.2855424
70.92786,262,265.965011,-3.96501117
70.93817,260,267.921839,-7.92183897
70.94848,260,270.197646,-10.197646
70.95879,276,272.834886,3.16511435
70.96909,257,275.871332,-18.8713318
70.9794,270,279.349159,-9.34915876
70.98971,287,283.293205,3.70679473
71.00002,300,287.716781,12.2832186
71.01032,321,292.606135,28.3938654
71.02063,295,297.928757,-2.92875651
71.03094,332,303.589323,28.4106767
71.04125,301,309.428791,-8.42879099
71.05156,311,315.200549,-4.20054909
71.06186,307,320.556993,-13.5569928
71.07217,357,325.089548,31.9104519
71.08248,345,328.360334,16.6396663
71.09279,341,330.027734,10.9722661
71.1031,351,329.947816,21.0521841
71.1134,319,328.229279,-9.22927902
71.12371,334,325.190358,8.80964178
71.13402,312,321.269377,-9.26937742
71.14433,310,316.909889,-6.9098887
71.15464,300,312.487182,-12.4871815
71.16494,310,308.283337,1.71666309
71.17525,262,304.474428,-42.4744278
71.18556,317,301.172485,15.8275145
71.19587,305,298.42975,6.57024972
71.20618,282,296.248737,-14.2487371
71.21648,279,294.607124,-15.6071242
71.22679,273,293.448727,-20.4487272
71.2371,293,292.698339,0.301661157
71.24741,298,292.25685,5.74314972
71.25771,298,292.005881,5.99411925
71.26802,316,291.812257,24.187743
71.27833,295,291.538874,3.46112561
71.28864,286,291.058051,-5.05805078
71.29895,327,290.268834,36.7311659
71.30925,275,289.113201,-14.1132006
71.31956,308,287.578486,20.4215136
71.32987,306,285.700844,20.299156
71.34018,266,283.548649,-17.5486494
71.35049,285,281.206709,3.7932911
71.36079,245,278.763229,-33.7632291
71.3711,257,276.289571,-19.2895709
71.38141,264,273.849424,-9.84942377
71.39172,255,271.488414,-16.4884145
71.40203,257,269.23804,-12.2380398
71.41233,252,267.120247,-15.1202468
71.42264,268,265.141999,2.8580007
71.43295,245,263.309903,-18.3099027
71.44326,257,261.623641,-4.62364085
71.45356,232,260.080887,-28.0808872
71.46387,255,258.672482,-3.67248247
71.47418,260,257.392179,2.60782087
71.48449,245,256.231132,-11.2311324
71.4948,246,255.17995,-9.17994963
71.5051,232,254.230865,-22.2308647
71.51541,273,253.370843,19.629157
71.52572,246,252.592772,-6.59277236
71.53603,326,251.888253,74.1117467
71.54634,249,251.249595,-2.24959476
71.55664,245,250.670419,-5.67041876
71.56695,268,250.072922,17.9270782
71.57726,265,249.593729,15.4062706
71.58757,244,249.157493,-5.15749345
71.59788,269,248.760339,20.2396612
71.60818,245,248.399345,-3.3993447
71.61849,281,248.071106,32.9288945
71.6288,252,247.773749,4.22625128
71.63911,255,247.505433,7.49456679
71.64941,235,247.264871,-12.2648706
71.65972,267,247.050363,19.9496365
71.67003,249,246.861151,2.13884893
71.68034,250,246.696412,3.30358752
71.69065,272,246.555479,25.4445209
71.70095,247,246.437911,0.562089361
71.71126,238,246.343044,-8.34304355
71.72157,238,246.270655,-8.27065463
71.73188,245,246.220474,-1.22047392
71.74219,255,246.187314,8.81268552
71.75249,286,246.18088,39.8191195
71.7628,246,246.196363,-0.196362583
71.77311,251,246.231854,4.76814617
71.78342,269,246.287011,22.7129895
71.79373,245,246.354047,-1.35404687
71.80403,282,246.456948,35.5430519
71.81434,272,246.582159,25.4178413
71.82465,263,246.729842,16.2701583
71.83496,273,246.900309,26.0996906
71.84526,280,247.094356,32.9056437
71.85557,274,247.328686,26.6713141
71.86588,264,247.57004,16.4299603
71.87619,249,247.836082,1.16391827
71.8865,266,248.127471,17.8725289
71.8968,267,248.444627,18.5553727
71.90711,302,248.788999,53.2110005
71.91742,256,249.161217,6.83878253
71.92773,233,249.562311,-16.5623109
71.93804,253,249.993421,3.00657928
71.94834,273,250.455343,22.544657
71.95865,262,250.95037,11.0496297
71.96896,279,251.479604,27.5203962
71.97927,263,252.044736,10.9552639
71.98958,298,252.64763,45.3523697
71.99988,268,253.289692,14.7103084
72.01019,262,253.974427,8.02557278
72.0205,267,254.703716,12.2962843
72.03081,275,255.480293,19.5197067
72.04112,268,256.307174,11.6928257
72.05142,269,257.186798,11.8132023
72.06173,274,258.124543,15.8754568
72.07204,275,259.123631,15.8763687
72.08235,270,260.188543,9.81145707
72.09265,285,261.323098,23.6769016
72.10296,299,262.535014,36.4649856
72.11327,317,263.829337,53.1706633
72.12358,289,265.212884,23.7871158
72.13389,279,266.693271,12.306729
72.14419,325,268.277428,56.7225717
72.1545,314,269.978032,44.0219683
72.16481,344,271.804423,72.195577
72.17512,338,273.768904,64.2310957
72.18543,309,275.885532,33.1144677
72.19573,320,278.168168,41.8318319
72.20604,331,280.640019,50.3599812
72.21635,331,283.320904,47.6790961
72.22666,318,286.236764,31.7632364
72.23697,287,289.418515,-2.41851463
72.24727,321,292.899753,28.1002473
72.25758,321,296.732228,24.2677723
72.26789,321,300.96746,20.0325404
72.2782,359,305.672375,53.3276248
72.2885,365,310.923441,54.0765593
72.29881,309,316.830971,-7.83097144
72.30912,347,323.512109,23.4878913
72.31943,340,331.114647,8.88535324
72.32974,357,339.816186,17.1838142
72.34004,365,349.817377,15.1826234
72.35035,347,361.385453,-14.3854525
72.36066,392,374.79755,17.2024496
72.37097,375,390.378064,-15.3780641
72.38128,420,408.486054,11.5139459
72.39158,451,429.485144,21.5148562
72.40189,419,453.814984,-34.8149844
72.4122,461,481.846431,-20.846431
72.42251,525,513.929906,11.0700943
72.43282,527,550.335558,-23.3355579
72.44312,581,591.162452,-10.1624519
72.45343,597,636.454089,-39.4540887
72.46374,629,685.918668,-56.9186677
72.47405,705,739.068032,-34.0680324
72.48435,746,795.124717,-49.1247171
72.49466,845,853.230946,-8.23094615
72.50497,944,912.034346,31.9656537
72.51528,993,969.72665,23.2733502
72.52559,1133,1023.77803,109.22197
72.53589,1164,1070.82469,93.1753082
72.5462,1216,1107.1211,108.878901
72.55651,1237,1129.0013,107.998703
72.56682,1198,1134.09075,63.9092528
72.57713,1187,1122.10697,64.893035
72.58743,1164,1095.09179,68.9082133
72.59774,1022,1056.71306,-34.7130565
72.60805,946,1011.43514,-65.4351428
72.61836,858,963.481014,-105.481014
72.62867,852,916.286302,-64.2863024
72.63897,767,872.360609,-105.360609
72.64928,698,833.192804,-135.192804
72.65959,722,799.675863,-77.6758626
72.6699,676,772.107584,-96.1075844
72.6802,646,750.396717,-104.396717
72.69051,678,734.08312,-56.0831198
72.70082,687,722.539612,-35.5396115
72.71113,681,714.923182,-33.9231822
72.72144,741,710.227255,30.7727445
72.73174,773,707.304821,65.6951786
72.74205,789,704.900186,84.0998143
72.75236,878,701.735164,176.264836
72.76267,823,696.613092,126.386908
72.77298,833,688.568244,144.431756
72.78328,788,677.015105,110.984895
72.79359,768,661.780298,106.219702
72.8039,716,643.155256,72.8447437
72.81421,648,621.758542,26.2414581
72.82452,615,598.397543,16.6024565
72.83482,553,573.945139,-20.945139
72.84513,490,549.132652,-59.1326518
72.85544,479,524.630471,-45.6304708
72.86575,450,500.933786,-50.9337864
72.87606,437,478.393887,-41.3938869
72.88636,397,457.259831,-60.2598306
72.89667,385,437.622362,-52.6223616
72.90698,359,419.561337,-60.5613375
72.91729,350,403.080677,-53.0806772
72.92759,338,388.153412,-50.1534121
72.9379,357,374.696517,-17.6965168
72.94821,311,362.636531,-51.6365305
72.95852,357,351.876293,5.12370731
72.96883,346,342.308192,3.69180787
72.97913,323,333.840743,-10.8407432
72.98944,309,326.346977,-17.346977
72.99975,301,319.728716,-18.728716
73.01006,313,313.888075,-0.888074654
73.02037,323,308.732572,14.2674281
73.03067,329,304.181698,24.8183018
73.04098,298,300.15019,-2.15019025
73.05129,279,296.574906,-17.5749059
73.0616,302,293.396259,8.60374085
73.07191,305,290.562549,14.4374514
73.08221,278,288.031698,-10.0316976
73.09252,273,285.76091,-12.7609098
73.10283,285,283.720745,1.2792554
73.11314,283,281.884178,1.11582219
73.12344,262,280.230033,-18.230033
73.13375,281,278.736009,2.26399059
73.14406,284,277.387773,6.61222714
73.15437,257,276.1718,-19.1718005
73.16468,279,275.07664,3.92336015
73.17498,250,274.093446,-24.093446
73.18529,250,273.211934,-23.2119343
73.1956,282,272.425889,9.57411101
73.20591,235,271.729013,-36.7290135
73.21622,264,271.115782,-7.11578185
73.22652,293,270.581794,22.4182063
73.23683,233,270.121655,-37.121655
73.24714,278,269.732023,8.26797688
73.25745,243,269.409376,-26.4093759
73.26776,251,269.150515,-18.1505147
73.27806,287,268.958474,18.0415261
73.28837,270,268.827811,1.17218947
73.29868,271,268.743668,2.25633162
73.30899,279,268.712922,10.2870778
73.31929,274,268.733373,5.26662708
73.3296,269,268.803029,0.196970926
73.33991,237,268.919975,-31.9199752
73.35022,260,269.082379,-9.08237944
73.36053,247,269.288485,-22.2884848
73.37083,265,269.536335,-4.53633504
73.38114,265,269.824764,-4.82476376
73.39145,274,270.15194,3.84805973
73.40176,245,270.516282,-25.5162816
73.41207,251,270.916224,-19.9162237
73.42237,256,271.349778,-15.3497776
73.43268,274,271.816238,2.18376226
73.44299,286,272.313652,13.6863485
73.4533,260,272.840465,-12.8404653
73.46361,273,273.395116,-0.395116028
73.47391,275,273.975453,1.02454674
73.48422,277,274.581015,2.41898494
73.49453,269,275.209645,-6.20964544
73.50484,282,275.859722,6.1402776
73.51514,273,276.528949,-3.52894889
73.52545,258,277.216971,-19.2169706
73.53576,296,277.921478,18.0785218
73.54607,280,278.64079,1.35921009
73.55638,278,279.373214,-1.37321359
73.56668,291,280.116324,10.883676
73.57699,267,280.869863,-13.8698626
73.5873,298,281.631412,16.3685883
73.59761,286,282.399274,3.60072628
73.60792,277,283.171749,-6.17174878
73.61822,319,283.946435,35.0535653
73.62853,276,284.723339,-8.72333931
73.63884,327,285.500003,41.4999972
73.64915,301,286.274873,14.7251274
73.65946,327,287.046451,39.9535493
73.66976,311,287.812564,23.187436
73.68007,299,288.573344,10.426656
73.69038,326,289.326779,36.6732215
73.70069,269,290.071704,-21.0717037
73.711,316,290.807072,25.1929276
73.7213,288,291.531272,-3.53127165
73.73161,279,292.244937,-13.2449371
73.74192,299,292.946753,6.05324746
73.75223,279,293.637193,-14.6371925
73.76253,343,294.313555,48.6864452
73.77284,285,294.97802,-9.97802028
73.78315,264,295.63011,-31.6301096
73.79346,285,296.270236,-11.2702359
73.80377,281,296.899054,-15.8990536
73.81407,303,297.516873,5.48312694
73.82438,298,298.126051,-0.126050916
73.83469,297,298.727407,-1.7274067
73.845,319,299.322629,19.6773715
73.85531,302,299.913671,2.08632899
73.86561,309,300.502187,8.49781321
73.87592,302,301.091801,0.908198603
73.88623,293,301.685028,-8.68502807
73.89654,333,302.2862,30.7137997
73.90685,315,302.894977,12.1050232
73.91715,306,303.516264,2.48373579
73.92746,302,304.15507,-2.15506982
73.93777,279,304.827458,-25.827458
73.94808,308,305.521697,2.47830341
73.95838,292,306.236174,-14.2361738
73.96869,266,306.986253,-40.9862535
73.979,306,307.776518,-1.7765183
73.98931,301,308.612574,-7.6125738
73.99962,350,309.500402,40.4995984
74.00992,284,310.445453,-26.445453
74.02023,300,311.456419,-11.4564188
74.03054,292,312.539801,-20.5398008
74.04085,302,313.704082,-11.7040821
74.05116,291,314.95702,-23.9570196
74.06146,314,316.307192,-2.3071917
74.07177,297,317.767767,-20.767767
74.08208,324,319.34921,4.6507902
74.09239,331,321.064724,9.93527619
74.1027,284,322.929343,-38.9293434
74.113,291,324.958333,-33.9583334
74.12331,348,327.175742,20.8242582
74.13362,307,329.603338,-22.6033384
74.14393,349,332.269091,16.7309092
74.15423,335,335.203245,-0.203244845
74.16454,348,338.450869,9.54913103
74.17485,342,342.056062,-0.0560621138
74.18516,330,346.073968,-16.0739675
74.19547,362,350.568999,11.4310011
74.20577,356,355.610377,0.389622853
74.21608,353,361.292237,-8.29223746
74.22639,346,367.704493,-21.7044928
74.2367,390,374.950644,15.0493555
74.24701,399,383.141565,15.8584347
74.25731,381,392.383632,-11.3836317
74.26762,442,402.811824,39.1881759
74.27793,430,414.532545,15.4674548
74.28824,409,427.652552,-18.6525521
74.29855,498,442.263762,55.7362376
74.30885,506,458.417732,47.5822679
74.31916,496,476.176333,19.8236671
74.32947,546,495.500527,50.4994729
74.33978,516,516.286341,-0.286341233
74.35008,549,538.298954,10.7010461
74.36039,539,561.232175,-22.2321746
74.3707,583,584.572563,-1.57256342
74.38101,607,607.720395,-0.720395071
74.39132,593,630.07467,-37.07467
74.40162,607,651.18678,-44.1867803
74.41193,607,671.03571,-64.0357101
74.42224,611,690.03339,-79.0333903
74.43255,690,709.10409,-19.1040904
74.44286,682,729.523764,-47.523764
74.45316,727,752.691467,-25.6914666
74.46347,774,780.033928,-6.03392767
74.47378,834,812.752763,21.2472369
74.48409,846,851.84996,-5.8499596
74.4944,935,898.084426,36.915574
74.5047,1014,951.899692,62.1003076
74.51501,1066,1013.6023,52.397696
74.52532,1119,1082.98423,36.0157655
74.53563,1183,1159.40892,23.5910769
74.54594,1233,1241.61262,-8.61262335
74.55624,1335,1327.4598,7.54020226
74.56655,1405,1414.18521,-9.18520506
74.57686,1459,1497.9795,-38.979502
74.58717,1493,1574.72894,-81.7289362
74.59747,1562,1640.64067,-78.6406736
74.60778,1555,1693.44876,-138.448762
74.61809,1636,1732.76723,-96.7672257
74.6284,1731,1760.49321,-29.4932088
74.63871,1734,1780.30049,-46.3004876
74.64901,1804,1796.45368,7.54632151
74.65932,1841,1812.95686,28.0431386
74.66963,1903,1832.65764,70.3423607
74.67994,1844,1856.85394,-12.8539444
74.69025,1900,1885.0727,14.9273027
74.70055,1747,1915.04076,-168.040758
74.71086,1781,1943.04244,-162.042438
74.72117,1932,1964.32217,-32.3221731
74.73148,1939,1974.16044,-35.1604366
74.74179,1961,1969.00975,-8.00975387
74.75209,1936,1947.4736,-11.4736045
74.7624,1987,1910.49799,76.5020143
74.77271,1875,1860.99836,14.001644
74.78302,1872,1802.79823,69.2017684
74.79332,1772,1739.71047,32.2895304
74.80363,1720,1674.65833,45.3416746
74.81394,1596,1609.86421,-13.8642105
74.82425,1553,1546.74295,6.25705244
74.83456,1402,1486.22741,-84.2274082
74.84486,1411,1429.06263,-18.0626329
74.85517,1336,1375.71646,-39.7164586
74.86548,1316,1326.73361,-10.7336108
74.87579,1289,1282.44401,6.55599383
74.8861,1302,1242.93014,59.0698554
74.8964,1138,1207.98361,-69.9836051
74.90671,1172,1176.93826,-4.93825632
74.91702,1091,1148.88965,-57.8896497
74.92733,1092,1122.62738,-30.6273757
74.93764,1086,1096.79911,-10.7991142
74.94794,1020,1070.11016,-50.1101617
74.95825,1110,1041.40845,68.591554
74.96856,1065,1010.00226,54.9977359
74.97887,1001,975.649921,25.350079
74.98917,985,938.61509,46.3849099
74.99948,944,899.421954,44.5780456
75.00979,882,858.921957,23.0780428
75.0201,829,817.997024,11.0029763
75.03041,728,777.472022,-49.4720219
75.04071,701,738.078167,-37.0781672
75.05102,642,700.271271,-58.2712714
75.06133,623,664.465258,-41.4652584
75.07164,564,630.897029,-66.8970293
75.08195,530,599.691856,-69.6918563
75.09225,494,570.916194,-76.9161939
75.10256,510,544.490154,-34.4901542
75.11287,472,520.373394,-48.3733937
75.12318,426,498.464196,-72.4641955
75.13349,425,478.63893,-53.6389295
75.14379,435,460.776338,-25.7763381
75.1541,420,444.69586,-24.6958597
75.16441,400,430.266587,-30.266587
75.17472,405,417.339744,-12.3397436
75.18502,384,405.780737,-21.7807374
75.19533,368,395.427912,-27.4279118
75.20564,346,386.16178,-40.1617804
75.21595,343,377.860185,-34.8601849
75.22626,361,370.41106,-9.41105998
75.23656,350,363.719044,-13.7190443
75.24687,353,357.680205,-4.68020536
75.25718,348,352.220728,-4.22072801
75.26749,376,347.269718,28.7302817
75.2778,356,342.765371,13.2346292
75.2881,315,338.657981,-23.6579813
75.29841,336,334.893469,1.10653144
75.30872,366,331.436424,34.5635759
75.31903,299,328.252942,-29.2529416
75.32934,328,325.314005,2.68599458
75.33964,333,322.597314,10.402686
75.34995,337,320.076279,16.9237213
75.36026,307,317.750568,-10.7505682
75.37057,277,315.5741,-38.5741001
75.38088,315,313.547913,1.45208679
75.39118,317,311.662117,5.33788294
75.40149,312,309.902697,2.09730288
75.4118,329,308.262564,20.7374363
75.42211,321,306.733948,14.2660519
75.43241,302,305.311545,-3.31154546
75.44272,311,303.987028,7.01297227
75.45303,298,302.75733,-4.75732969
75.46334,311,301.619031,9.3809694
75.47365,284,300.569839,-16.5698393
75.48395,292,299.609553,-7.60955299
75.49426,313,298.736487,14.2635128
75.50457,301,297.953165,3.04683473
75.51488,286,297.262569,-11.2625694
75.52519,305,296.669161,8.33083873
75.53549,335,296.179454,38.8205464
75.5458,306,295.799532,10.2004676
75.55611,294,295.538673,-1.53867301
75.56642,301,295.406471,5.59352879
75.57673,288,295.413153,-7.41315272
75.58703,329,295.568854,33.4311455
75.59734,298,295.883757,2.1162432
75.60765,276,296.366396,-20.3663964
75.61796,319,297.023147,21.9768528
75.62826,293,297.855983,-4.85598348
75.63857,321,298.864296,22.1357035
75.64888,336,300.052391,35.9476092
75.65919,335,301.370226,33.6297742
75.6695,314,302.797965,11.202035
75.6798,287,304.280637,-17.2806369
75.69011,309,305.743676,3.25632389
75.70042,315,307.090239,7.90976078
75.71073,314,308.203386,5.79661395
75.72104,290,308.966179,-18.9661792
75.73134,323,309.282958,13.7170415
75.74165,324,309.104093,14.8959066
75.75196,338,308.438913,29.5610873
75.76227,324,307.355346,16.6446544
75.77258,310,305.961577,4.03842321
75.78288,311,304.382851,6.61714932
75.79319,263,302.733426,-39.7334261
75.8035,283,301.112843,-18.1128431
75.81381,291,299.595278,-8.5952779
75.82411,310,298.233412,11.7665877
75.83442,311,297.056987,13.9430133
75.84473,276,296.064423,-20.0644231
75.85504,294,295.273191,-1.27319116
75.86535,294,294.717459,-0.717458947
75.87565,306,294.356659,11.643341
75.88596,278,294.144367,-16.1443673
75.89627,286,294.113483,-8.11348275
